id,date,hour,season,is_weekend,is_holiday,temperature,temperature_feels,humidity,wind_speed,weather_code,bike_rented
5912,2015-09-07,22,2,0,0,13.5,13.5,74.5,6.5,1,low
2019,2015-03-29,05,0,1,0,11,11,74.5,23,4,very low
16524,2016-11-27,21,2,1,0,8,5,71,18,3,low
9117,2016-01-20,17,3,0,0,4,2.5,75,6.5,2,very high
4265,2015-07-01,03,1,0,0,20.5,20.5,66.5,16,1,very low
3455,2015-05-28,06,0,0,0,13,13,77,24,2,medium
826,2015-02-07,10,3,1,0,4,1.5,87,10,3,medium
8386,2015-12-21,06,3,0,0,9,6,76,18,2,low
1887,2015-03-23,16,0,0,0,11,11,50,10,3,high
6956,2015-10-22,02,2,0,0,14,14,88,24,3,very low
3538,2015-05-31,17,0,1,0,15,15,59,30.5,3,high
14664,2016-09-11,07,2,1,0,12,12,94,6.5,1,low
12245,2016-05-31,01,0,0,0,13.5,13.5,74.5,22,4,very low
580,2015-01-28,04,3,0,0,8,4.5,76,22,4,very low
10915,2016-04-05,14,0,0,0,14.5,14.5,44.5,23.5,2,high
13405,2016-07-19,00,1,0,0,21.5,21.5,71,6.5,1,low
4994,2015-07-31,16,1,0,0,21.5,21,40.5,13,1,very high
576,2015-01-28,00,3,0,0,7,4,73.5,19.5,3,low
8626,2015-12-31,06,3,0,0,9,5.5,68.5,27,2,very low
614,2015-01-29,14,3,0,0,6.5,1.5,59,31.5,3,medium
9695,2016-02-14,02,3,1,0,4,2,93,7,7,very low
7732,2015-11-23,19,2,0,0,7,4.5,63.5,14,1,high
8047,2015-12-06,23,3,1,0,13,13,94,15,7,low
11736,2016-05-09,20,0,0,0,16,16,83,13,7,medium
14619,2016-09-09,10,2,0,0,20,20,73,19.5,3,high
5081,2015-08-04,07,1,0,0,16.5,16.5,68,23,1,very high
12080,2016-05-24,04,0,0,0,9,8.5,87,5,1,very low
13159,2016-07-08,18,1,0,0,22,22,53,29,1,very high
14461,2016-09-01,07,2,0,0,16,16,77,11,2,very high
3485,2015-05-29,12,0,0,0,12,12,85,27,7,low
16949,2016-12-15,14,3,0,0,11,11,82,11,4,medium
9257,2016-01-26,13,3,0,0,11,11,79.5,32,7,low
2401,2015-04-14,08,0,0,0,11.5,11.5,69.5,19.5,1,very high
1976,2015-03-27,09,0,0,0,8,5,57,15,1,high
1118,2015-02-19,15,3,0,0,8,4,82,26,7,low
5780,2015-09-02,10,2,0,0,15.5,15.5,70,11,2,medium
9062,2016-01-18,10,3,0,0,4,1,75,14,2,medium
1605,2015-03-11,22,0,0,0,9,8,82,6,4,medium
8007,2015-12-05,07,3,1,0,12,12,67,34,2,low
3596,2015-06-03,03,1,0,0,13,13,72,20,4,very low
12560,2016-06-13,04,1,0,0,15.5,15.5,88,16,2,very low
14019,2016-08-13,18,1,1,0,25,25,43,24,1,very high
972,2015-02-13,13,3,0,0,8.5,5,79,26,7,low
606,2015-01-29,06,3,0,0,3,-2,81,22,1,low
17224,2016-12-27,01,3,0,1,4,1.5,75,11,1,very low
11862,2016-05-15,02,0,1,0,8,7,68.5,6.5,1,low
1809,2015-03-20,10,0,0,0,5,3,87,8,3,medium
16864,2016-12-12,01,3,0,0,6,4,93,8,1,very low
5044,2015-08-02,18,1,1,0,25,24,32,17,1,very high
14437,2016-08-31,07,1,0,0,17,17,68,12,1,very high
10829,2016-04-02,00,0,1,0,9,7,62,12,1,low
7979,2015-12-04,03,3,0,0,10,7.5,67,20.5,3,very low
16805,2016-12-09,14,3,0,0,15,15,77,13,1,high
2586,2015-04-22,01,0,0,0,9,7.5,71,10,1,very low
10467,2016-03-17,07,0,0,0,3.5,0.5,90,10,2,very high
10453,2016-03-16,17,0,0,0,7,3,61,26.5,3,very high
7357,2015-11-07,20,2,1,0,14,14,77,28,1,medium
15891,2016-11-01,11,2,0,0,12,12,88,13,3,medium
10527,2016-03-19,19,0,1,0,7,4,71,18.5,4,medium
9054,2016-01-18,02,3,0,0,4,1,81,12,3,very low
13651,2016-07-29,08,1,0,0,19,19,73,20,3,very high
7470,2015-11-12,13,2,0,0,16,16,74.5,21.5,2,high
3598,2015-06-03,05,1,0,0,13,13,72,20.5,2,very low
11440,2016-04-27,12,0,0,0,9.5,7,43,18.5,7,high
952,2015-02-12,17,3,0,0,4,1.5,70,10,4,very high
10319,2016-03-11,03,0,0,0,2.5,2,96.5,3,1,very low
13745,2016-08-02,07,1,0,0,18,18,88,19.5,3,very high
13095,2016-07-06,02,1,0,0,14.5,14.5,63,9,2,very low
16248,2016-11-16,09,2,0,0,13.5,13.5,74.5,30.5,2,very high
10788,2016-03-31,07,0,0,0,6,4,76,9,1,high
9048,2016-01-17,20,3,1,0,4,1,67.5,14,1,low
4961,2015-07-30,07,1,0,0,14,14,67,17.5,2,very high
12082,2016-05-24,06,0,0,0,10,9,79,8,1,medium
3859,2015-06-14,05,1,1,0,13,13,88,12,3,very low
4658,2015-07-17,13,1,0,0,24,24,47,30,2,high
6576,2015-10-05,23,2,0,0,16,16,94,12,7,very low
406,2015-01-20,22,3,0,0,4,0.5,70,17.5,1,low
3340,2015-05-23,11,0,1,0,16,16,75,15,3,high
6616,2015-10-07,15,2,0,0,14.5,14.5,82.5,20.5,3,medium
11,2015-01-04,10,3,1,0,3,-0.5,93,12,3,low
4260,2015-06-30,22,1,0,0,20,20,64,22,1,high
6568,2015-10-05,15,2,0,0,18,18,88,12,7,medium
8291,2015-12-17,07,3,0,0,15,15,59,24,1,high
10473,2016-03-17,13,0,0,0,10.5,9,43.5,21,1,high
7254,2015-11-03,13,2,0,0,13,13,82,7.5,1,high
2543,2015-04-20,06,0,0,0,5,4.5,87,5,1,low
3661,2015-06-05,23,1,0,0,14,14,57,26,1,medium
4527,2015-07-12,01,1,1,0,17.5,17.5,77.5,19.5,7,medium
9503,2016-02-05,19,3,0,0,11,11,77,23.5,7,high
16163,2016-11-12,20,2,1,0,10,10,94,3,4,low
7425,2015-11-10,16,2,0,0,15,15,82,20.5,3,high
2123,2015-04-02,17,0,0,0,11.5,11.5,42.5,10,1,very high
5677,2015-08-29,03,1,1,0,15.5,15.5,79.5,9,1,low
14452,2016-08-31,22,1,0,0,19,19,64,19.5,1,medium
14988,2016-09-24,19,2,1,0,20,20,60,13,1,high
15850,2016-10-30,17,2,1,0,12.5,12.5,91,4,1,high
14279,2016-08-24,17,1,0,0,32.5,32.5,37,10.5,1,very high
9677,2016-02-13,08,3,1,0,4,-1,87,29,7,low
10053,2016-02-29,01,3,0,0,3,0,81,11,2,very low
16812,2016-12-09,21,3,0,0,12,12,88,15,4,medium
11761,2016-05-10,21,0,0,0,16,16,88,11,3,medium
17409,2017-01-03,18,3,0,0,5,1,81,22,2,very high
13129,2016-07-07,12,1,0,0,21.5,21,50,14,1,high
13468,2016-07-21,15,1,0,0,25,25,42,9,1,high
3264,2015-05-20,07,0,0,0,9.5,6.5,69,21,2,very high
13908,2016-08-09,03,1,0,0,14.5,14.5,65.5,13,1,very low
4078,2015-06-23,08,1,0,0,14,14,67,19,3,very high
8335,2015-12-19,03,3,1,0,15,15,85,25,3,low
14467,2016-09-01,13,2,0,0,22.5,22,45.5,12,2,high
2468,2015-04-17,03,0,0,0,9,6,73.5,19,7,very low
4126,2015-06-25,08,1,0,0,18,18,64,10,1,very high
4578,2015-07-14,05,1,0,0,18,18,80.5,19.5,3,very low
13883,2016-08-08,02,1,0,0,17,17,73,25,4,very low
8635,2015-12-31,15,3,0,0,11,11,62,25,2,high
12836,2016-06-25,07,1,1,0,15,15,77,13,2,low
8076,2015-12-08,04,3,0,0,12.5,12.5,85,17,7,very low
6089,2015-09-15,15,2,0,0,18.5,18.5,62,23.5,2,high
12655,2016-06-17,03,1,0,0,13.5,13.5,91,8,3,very low
8377,2015-12-20,21,3,1,0,10.5,9.5,76.5,16.5,1,low
11077,2016-04-12,09,0,0,0,11.5,11.5,72,14,1,very high
10903,2016-04-05,02,0,0,0,9,7,87,12,2,very low
5050,2015-08-03,00,1,0,0,18,18,64,20,1,low
5210,2015-08-09,16,1,1,0,26,25,28,19.5,1,very high
11397,2016-04-25,17,0,0,0,10,8,69,14,2,very high
11784,2016-05-11,20,0,0,0,16.5,16.5,91,16,2,high
10651,2016-03-24,23,0,0,0,9,6,94,17,7,low
1985,2015-03-27,18,0,0,0,11,11,58,16,1,very high
1283,2015-02-26,12,3,0,0,11,11,94,17,7,low
906,2015-02-10,18,3,0,0,6,3.5,76,12,4,very high
12156,2016-05-27,08,0,0,0,13,13,69.5,14,1,very high
11547,2016-05-01,23,0,1,0,11,11,74.5,15,7,low
3906,2015-06-16,04,1,0,0,11,11,74.5,6.5,1,very low
15805,2016-10-28,20,2,0,0,15,15,77,0,3,high
5510,2015-08-22,04,1,1,0,17.5,17.5,85.5,4,1,very low
4379,2015-07-05,21,1,1,0,19,19,56,19.5,1,medium
4117,2015-06-24,23,1,0,0,17,17,61.5,16,1,medium
15885,2016-11-01,05,2,0,0,8.5,8,97,5,1,very low
2486,2015-04-17,21,0,0,0,9.5,6.5,73.5,20,2,medium
6824,2015-10-16,14,2,0,0,14,14,72,19,3,high
10195,2016-03-05,23,0,1,0,4,0,81,19,3,low
6607,2015-10-07,06,2,0,0,15,15,94,17,3,medium
14266,2016-08-24,04,1,0,0,20,20,80.5,0,1,very low
6310,2015-09-24,21,2,0,0,14.5,14.5,61,19.5,1,medium
9869,2016-02-21,09,3,1,0,13,13,79.5,30.5,4,low
5377,2015-08-16,15,1,1,0,19,19,56,13,3,very high
13877,2016-08-07,20,1,1,0,21.5,21.5,51.5,32.5,1,high
3750,2015-06-09,16,1,0,0,14,14,46,24,3,very high
4388,2015-07-06,06,1,0,0,14.5,14.5,79.5,11,1,medium
9190,2016-01-23,18,3,1,0,8.5,7,82,11,1,medium
13976,2016-08-11,23,1,0,0,19,19,73,22,1,medium
15176,2016-10-02,15,2,1,0,16,16,51.5,13,2,very high
1248,2015-02-25,01,3,0,0,6,3.5,78.5,11,2,very low
9996,2016-02-26,16,3,0,0,6,3,57,17,3,high
11818,2016-05-13,06,0,0,0,12,12,85,15,3,medium
17157,2016-12-24,06,3,1,0,7,3.5,81,22,1,very low
14586,2016-09-08,01,2,0,0,17,17,83,17,1,low
5739,2015-08-31,17,1,0,1,15,15,94,12,7,medium
1794,2015-03-19,19,0,0,0,8,5,76,16,3,high
15208,2016-10-03,23,2,0,0,13,13,79.5,5,1,low
3692,2015-06-07,06,1,1,0,11.5,11.5,72,9,1,very low
1658,2015-03-14,03,0,1,0,4,1,70,15,4,very low
8701,2016-01-03,09,3,1,0,9,6,84.5,19,7,low
3226,2015-05-18,17,0,0,0,15.5,15.5,45,36,1,very high
16798,2016-12-09,07,3,0,0,13,13,88,14,3,high
2941,2015-05-06,20,0,0,0,13.5,13.5,61,36,3,medium
17207,2016-12-26,08,3,0,1,8,5,82,22,1,low
9223,2016-01-25,03,3,0,0,13,13,77,16.5,1,very low
5767,2015-09-01,21,2,0,0,14,14,88,6,1,medium
362,2015-01-19,02,3,0,0,1,0,93,5.5,2,very low
7461,2015-11-12,04,2,0,0,13,13,88,10,2,very low
14076,2016-08-16,04,1,0,0,13.5,13.5,85,6.5,1,very low
1896,2015-03-24,01,0,0,0,8,6,79,12,4,very low
1313,2015-02-27,18,3,0,0,8,6,53,10,1,very high
5246,2015-08-11,04,1,0,0,16.5,16.5,66,9,1,very low
16206,2016-11-14,15,2,0,0,13,13,82,19,7,medium
4896,2015-07-27,14,1,0,0,21,21,50,32,2,high
2413,2015-04-14,20,0,0,0,18,18,56,14,1,high
16529,2016-11-28,02,2,0,0,8,5.5,62,14,4,very low
5191,2015-08-08,21,1,1,0,20.5,20.5,62,6.5,1,high
4107,2015-06-24,13,1,0,0,22.5,21.5,44,21,2,high
3532,2015-05-31,11,0,1,0,15.5,15.5,85.5,21,7,medium
15853,2016-10-30,20,2,1,0,12,12,94,6,3,medium
3560,2015-06-01,15,1,0,0,14,14,55,29,2,high
6226,2015-09-21,09,2,0,0,16,16,80,15,7,very high
13409,2016-07-19,04,1,0,0,17,17,88,8,1,very low
11063,2016-04-11,19,0,0,0,13,13,82,7.5,2,high
7823,2015-11-27,14,2,0,0,13,13,77,32,3,medium
12013,2016-05-21,09,0,1,0,15.5,15.5,74.5,24,3,medium
4035,2015-06-21,13,1,1,0,19,19,46,23,3,very high
343,2015-01-18,07,3,1,0,4,3.5,87,5,7,very low
764,2015-02-04,20,3,0,0,3,-0.5,81,15,3,medium
7713,2015-11-23,00,2,0,0,3,1,87,7,1,very low
12680,2016-06-18,04,1,1,0,14,14,82,13,1,very low
17325,2016-12-31,06,3,1,0,7,5,93,11,4,very low
6325,2015-09-25,12,2,0,0,16,16,52,10,2,high
15901,2016-11-01,21,2,0,0,10,9,71,8,3,medium
12257,2016-05-31,13,0,0,0,13,13,82,22,3,low
11553,2016-05-02,05,0,0,1,11,11,91,13,3,very low
7153,2015-10-30,08,2,0,0,14,14,88,16,7,very high
328,2015-01-17,16,3,1,0,6,3,71,15,1,high
8276,2015-12-16,16,3,0,0,15,15,77,25,3,high
1678,2015-03-14,23,0,1,0,6,3,81,19,3,low
7837,2015-11-28,04,2,1,0,5,1,70,22,1,very low
10179,2016-03-05,07,0,1,0,2,-1,87,10,1,low
9616,2016-02-10,19,3,0,0,7,5,61,11,1,high
4873,2015-07-26,15,1,1,0,15,15,82,19.5,7,medium
14013,2016-08-13,12,1,1,0,21,21,64,26,3,very high
10666,2016-03-25,14,0,0,1,14,14,42.5,12,1,very high
8126,2015-12-10,06,3,0,0,12,12,67,20.5,3,low
12275,2016-06-01,07,1,0,0,12.5,12.5,91,16,3,high
1923,2015-03-25,04,0,0,0,3,1.5,81,6.5,2,very low
16096,2016-11-10,00,2,0,0,6.5,3,87,18.5,1,very low
16300,2016-11-18,13,2,0,0,8,5,62,22,1,high
6818,2015-10-16,08,2,0,0,12,12,82,18,3,very high
1506,2015-03-07,19,0,1,0,9.5,7,76.5,17,1,medium
13967,2016-08-11,14,1,0,0,22.5,22.5,51.5,23,2,high
16068,2016-11-08,20,2,0,0,5.5,3.5,68,8,2,medium
8356,2015-12-20,00,3,1,0,15,15,68,20,1,low
8258,2015-12-15,22,3,0,0,13,13,94,10,2,low
11474,2016-04-28,22,0,0,0,9,6,76,24,7,low
4233,2015-06-29,19,1,0,0,25,25,37.5,10,1,very high
15260,2016-10-06,03,2,0,0,13,13,59,17,3,very low
10701,2016-03-27,16,0,1,0,11,11,58,38,2,medium
14895,2016-09-20,22,2,0,0,17,17,70.5,5,4,medium
4626,2015-07-16,05,1,0,0,18,18,73,17.5,3,very low
2063,2015-03-31,01,0,0,0,13,13,77,46,3,very low
1054,2015-02-16,23,3,0,0,6,3,84,16,7,low
7149,2015-10-30,04,2,0,0,15,15,82,12,3,very low
12890,2016-06-27,13,1,0,0,20,20,56,25,3,high
7286,2015-11-04,21,2,0,0,14,14,88,11,2,medium
1661,2015-03-14,06,0,1,0,5,2,70,16,2,very low
675,2015-02-01,03,3,1,0,2,-3,87,22,26,very low
10163,2016-03-04,15,0,0,0,8,5,48,21,2,high
14606,2016-09-08,21,2,0,0,19,19,64,20,1,high
5519,2015-08-22,13,1,1,0,30,30,40,18,1,very high
798,2015-02-06,06,3,0,0,2,-3,70,19,3,low
3645,2015-06-05,07,1,0,0,17.5,17.5,83,7.5,1,very high
6099,2015-09-16,01,2,0,0,12.5,12.5,88,8.5,1,low
8542,2015-12-27,18,3,1,0,14,14,85,14,3,low
1178,2015-02-22,03,3,1,0,1,-3,87,14,1,very low
4982,2015-07-31,04,1,0,0,11.5,11.5,85,6,1,very low
2188,2015-04-05,11,0,1,0,10.5,10,64.5,8,3,medium
6874,2015-10-18,16,2,1,0,14,14,72,12,3,very high
12155,2016-05-27,07,0,0,0,12.5,12.5,69.5,16,1,very high
1930,2015-03-25,11,0,0,0,7.5,5,66.5,15,7,medium
12217,2016-05-29,21,0,1,0,14.5,14.5,79.5,14,3,medium
10275,2016-03-09,07,0,0,0,8,4.5,93,20.5,7,high
6158,2015-09-18,12,2,0,0,17,17,68,12,7,high
68,2015-01-06,19,3,0,0,6,3,76,15,1,high
2059,2015-03-30,21,0,0,0,11.5,11.5,88,31,7,low
4678,2015-07-18,09,1,1,0,18.5,18.5,51,16,2,high
368,2015-01-19,08,3,0,0,2,-0.5,84,7.5,3,very high
17262,2016-12-28,15,3,0,0,5,3,96.5,7,1,medium
16361,2016-11-21,02,2,0,0,6,3.5,93,10,7,very low
15118,2016-09-30,05,2,0,0,13,13,77,15,1,very low
2466,2015-04-17,01,0,0,0,10,7,67,20,7,very low
2972,2015-05-08,03,0,0,0,10,9,76,8,2,very low
11765,2016-05-11,01,0,0,0,15,15,94,5,7,very low
13785,2016-08-03,23,1,0,0,17.5,17.5,75,22,1,medium
16066,2016-11-08,18,2,0,0,6,4,66,9,1,very high
340,2015-01-18,04,3,1,0,4,4,87,0,7,very low
5326,2015-08-14,12,1,0,0,21.5,21.5,67,20.5,3,high
9837,2016-02-20,00,3,1,0,10,7,88,21,7,low
1760,2015-03-18,09,0,0,0,5.5,2.5,84,14,3,very high
2159,2015-04-04,05,0,1,0,9,7.5,82,11,3,very low
17360,2017-01-01,17,3,1,0,5,1.5,90,17,7,very low
3691,2015-06-07,05,1,1,0,10,9,76,8,1,very low
7056,2015-10-26,07,2,0,0,10,8,88,15,3,very high
12193,2016-05-28,21,0,1,0,14,14,77,12,1,medium
10134,2016-03-03,10,0,0,0,6.5,3.5,63.5,17,2,medium
6151,2015-09-18,05,2,0,0,13,13,91,8,1,very low
2041,2015-03-30,03,0,0,0,8,4.5,73.5,23,2,very low
6615,2015-10-07,14,2,0,0,14.5,14.5,88,18,7,low
8972,2016-01-14,16,3,0,0,5,0,61,32.5,2,high
125,2015-01-09,05,3,0,0,11.5,11.5,85,33,3,very low
1197,2015-02-22,22,3,1,0,10,7,88,27,4,very low
16114,2016-11-10,18,2,0,0,9,6,73.5,20.5,7,very high
10811,2016-04-01,06,0,0,0,3,3,87,2,1,low
16007,2016-11-06,07,2,1,0,3.5,-0.5,75,16,1,very low
3823,2015-06-12,17,1,0,0,23,23,59,14,1,very high
16749,2016-12-07,06,3,0,0,10.5,10,94,12,3,low
4305,2015-07-02,19,1,0,0,22.5,22.5,63,23,2,very high
8549,2015-12-28,01,3,0,1,11,11,94,12,2,very low
5702,2015-08-30,04,1,1,0,17,17,83,6.5,7,low
2619,2015-04-23,10,0,0,0,9.5,8,69,10,3,medium
14210,2016-08-21,20,1,1,0,17.5,17.5,80.5,16,3,medium
9659,2016-02-12,14,3,0,0,5.5,2,78.5,18,3,medium
3536,2015-05-31,15,0,1,0,16,16,65.5,31.5,3,high
7706,2015-11-22,17,2,1,0,6,3.5,76,12,2,medium
10100,2016-03-02,00,0,0,0,9,5.5,73.5,27,2,very low
14280,2016-08-24,18,1,0,0,30.5,30.5,40.5,14,1,very high
9092,2016-01-19,16,3,0,0,4,4,42,0,1,high
2695,2015-04-26,14,0,1,0,10,8,76,14,3,high
4225,2015-06-29,11,1,0,0,22.5,21.5,41,15,1,high
2789,2015-04-30,12,0,0,0,14,14,43,23,2,high
9216,2016-01-24,20,3,1,0,13,13,88,9,3,low
8792,2016-01-07,04,3,0,0,9,5.5,76,24,7,very low
1744,2015-03-17,17,0,0,0,11.5,11.5,74.5,12,3,very high
13711,2016-07-31,21,1,1,0,20.5,20.5,51.5,12,1,high
14137,2016-08-18,19,1,0,0,20.5,20.5,60.5,20,1,very high
3004,2015-05-09,11,0,1,0,16,16,55,30.5,2,high
14440,2016-08-31,10,1,0,0,20.5,20.5,56.5,16,1,high
8431,2015-12-23,03,3,0,0,12,12,69.5,30.5,2,very low
9037,2016-01-17,09,3,1,0,2,1,87,5.5,1,low
10738,2016-03-29,05,0,0,0,7,3.5,81,22,3,very low
17337,2016-12-31,18,3,1,0,9,7,87,12,4,low
5198,2015-08-09,04,1,1,0,16,16,77,7.5,1,low
6360,2015-09-26,23,2,1,0,12.5,12.5,74.5,7,1,medium
1979,2015-03-27,12,0,0,0,11.5,11.5,44,15,2,high
4145,2015-06-26,03,1,0,0,16,16,63,10,1,very low
309,2015-01-16,21,3,0,0,3,0,75,11,1,low
1395,2015-03-03,04,0,0,0,5,2,76,11,3,very low
12693,2016-06-18,17,1,1,0,16,16,68,11,4,very high
9155,2016-01-22,07,3,0,0,7,4.5,73.5,14,3,high
14383,2016-08-29,01,1,0,1,18.5,18.5,83,10,3,low
4944,2015-07-29,14,1,0,0,18.5,18.5,47.5,22,2,high
17122,2016-12-22,19,3,0,0,9,6.5,71,16,1,medium
3608,2015-06-03,15,1,0,0,19,19,39,15.5,1,high
9390,2016-02-01,02,3,0,0,13,13,77,31.5,4,very low
3501,2015-05-30,04,0,1,0,8,5,84.5,18,1,very low
6285,2015-09-23,20,2,0,0,16,16,72,17.5,4,high
3345,2015-05-23,16,0,1,0,15,15,49.5,18,4,very high
12307,2016-06-02,15,1,0,0,12,12,82,24,3,high
15040,2016-09-26,23,2,0,0,13,13,82,7,1,low
39,2015-01-05,14,3,0,0,10,9,82,9,3,medium
228,2015-01-13,12,3,0,0,9.5,6.5,64,20.5,7,medium
15232,2016-10-04,23,2,0,0,15,15,72,26,1,low
15168,2016-10-02,07,2,1,0,11,11,88,17,4,low
15857,2016-10-31,01,2,0,0,12.5,12.5,97,8,3,very low
5056,2015-08-03,06,1,0,0,18.5,18.5,70.5,16,1,medium
5693,2015-08-29,19,1,1,0,18.5,18.5,78,2,7,medium
7274,2015-11-04,09,2,0,0,13,13,94,6.5,7,high
10413,2016-03-15,01,0,0,0,4.5,4.5,84,4,1,very low
12061,2016-05-23,09,0,0,0,14.5,14.5,61,17,1,very high
9181,2016-01-23,09,3,1,0,8,7,87.5,6,1,medium
15573,2016-10-19,04,2,0,0,11,11,77,21,1,very low
4020,2015-06-20,22,1,1,0,18,18,88,11,1,medium
7599,2015-11-18,06,2,0,0,12,12,77,20.5,2,medium
13607,2016-07-27,10,1,0,0,19.5,19.5,80.5,22,3,high
15939,2016-11-03,11,2,0,0,10,8,58,14,1,medium
1849,2015-03-22,02,0,1,0,5.5,2.5,70.5,16,3,low
4287,2015-07-02,01,1,0,0,23.5,23.5,59,17,1,very low
5786,2015-09-02,16,2,0,0,17,17,56,15,2,high
8800,2016-01-07,12,3,0,0,8,3,82,44,3,low
11224,2016-04-18,12,0,0,0,11,11,58,25,3,medium
1354,2015-03-01,11,0,1,0,10,6,54,36,2,high
9602,2016-02-10,05,3,0,0,5,1,81,24,3,very low
16323,2016-11-19,12,2,1,0,8,5,66,19,1,high
6115,2015-09-16,17,2,0,0,14,14,94,10,7,medium
7264,2015-11-03,23,2,0,0,12,12,94,3,1,low
16969,2016-12-16,10,3,0,0,9.5,8.5,91,9,4,medium
1094,2015-02-18,15,3,0,0,9,6,64,21,1,high
6740,2015-10-12,20,2,0,0,12,12,65,8,1,high
10538,2016-03-20,06,0,1,0,5.5,3,90,10,4,very low
6231,2015-09-21,14,2,0,0,15,15,79.5,19.5,7,low
13045,2016-07-04,00,1,0,0,15,15,82,15,1,low
5333,2015-08-14,19,1,0,0,17,17,91,13,7,high
5760,2015-09-01,14,2,0,0,16.5,16.5,75,9,2,medium
10621,2016-03-23,17,0,0,0,10,8,54,12,3,very high
169,2015-01-11,01,3,1,0,4,-0.5,75,22,1,low
8266,2015-12-16,06,3,0,0,14,14,82,21,7,low
16172,2016-11-13,05,2,1,0,8,7,87,7,1,very low
15911,2016-11-02,07,2,0,0,6.5,4,78.5,13,1,very high
6811,2015-10-16,01,2,0,0,12,12,82,17,2,low
5715,2015-08-30,17,1,1,0,19,19,78,12,3,very high
8683,2016-01-02,15,3,1,0,11,11,88,17,7,low
9536,2016-02-07,04,3,1,0,7,4,76,19.5,1,very low
299,2015-01-16,11,3,0,0,6,2.5,76,19.5,2,medium
1281,2015-02-26,10,3,0,0,11,11,91,22,7,medium
5532,2015-08-23,02,1,1,0,20,20,69,19.5,1,low
15300,2016-10-07,19,2,0,0,15,15,68,10,3,high
16689,2016-12-04,18,3,1,0,4.5,2.5,75.5,7,1,medium
12094,2016-05-24,18,0,0,0,15.5,15.5,48,19.5,2,very high
4794,2015-07-23,08,1,0,0,16.5,16.5,66,14,2,very high
7269,2015-11-04,04,2,0,0,12,12,94,4,7,very low
13455,2016-07-21,02,1,0,0,17.5,17.5,75,19,1,very low
1316,2015-02-27,21,3,0,0,6,3.5,76,12,1,low
9174,2016-01-23,02,3,1,0,8,5,84.5,18.5,1,low
2562,2015-04-21,01,0,0,0,8,7,71,6.5,1,very low
5323,2015-08-14,09,1,0,0,20,20,83,16,3,very high
2842,2015-05-02,17,0,1,0,11.5,11.5,72,25,4,high
5859,2015-09-05,17,2,1,0,16,16,52,16.5,2,high
9185,2016-01-23,13,3,1,0,10.5,10,79.5,11,4,high
12731,2016-06-20,07,1,0,0,16,16,88,22,7,medium
15382,2016-10-11,05,2,0,0,8,7,87,6,3,very low
16939,2016-12-15,04,3,0,0,8,6,93,12,4,very low
16843,2016-12-11,04,3,1,0,7,4,87,17.5,1,very low
2444,2015-04-16,03,0,0,0,10,8,82,13,1,very low
7434,2015-11-11,01,2,0,0,14.5,14.5,77,17,3,very low
12035,2016-05-22,07,0,1,0,13,13,74.5,11,1,low
16376,2016-11-21,17,2,0,0,12,12,74.5,20,7,high
135,2015-01-09,15,3,0,0,13.5,13.5,67.5,33.5,7,medium
198,2015-01-12,06,3,0,0,10,6,73.5,31,7,low
2906,2015-05-05,09,0,0,0,15,15,72,39,3,high
7827,2015-11-27,18,2,0,0,12,12,82,20.5,2,very high
2201,2015-04-06,00,0,0,1,6.5,5.5,76,6,1,low
14744,2016-09-14,15,2,0,0,27.5,27.5,45,12,1,very high
15699,2016-10-24,10,2,0,0,11.5,11.5,77,15,2,medium
7577,2015-11-17,00,2,0,0,13,13,88,10,7,very low
4311,2015-07-03,01,1,0,0,17.5,17.5,66,10,1,low
12070,2016-05-23,18,0,0,0,18,18,50.5,17,2,very high
1375,2015-03-02,08,0,0,0,6,1,73.5,30.5,2,very high
908,2015-02-10,20,3,0,0,6,4,76,9,3,medium
2833,2015-05-02,08,0,1,0,8,5,79,19,3,low
9987,2016-02-26,07,3,0,0,1.5,-1.5,72.5,9,2,high
16151,2016-11-12,07,2,1,0,9,6.5,79,16,7,very low
5581,2015-08-25,03,1,0,0,14.5,14.5,82.5,20,2,very low
10782,2016-03-31,01,0,0,0,8.5,8,74,5,1,very low
9452,2016-02-03,16,3,0,0,9,6,56,24,2,high
11816,2016-05-13,04,0,0,0,12,12,88,13,4,very low
6527,2015-10-03,22,2,1,0,12,12,82,6,1,medium
14732,2016-09-14,03,2,0,0,20.5,20.5,80.5,7,1,very low
7646,2015-11-20,05,2,0,0,10,8,69,17,2,very low
15457,2016-10-14,08,2,0,0,10,10,82,5,3,very high
8173,2015-12-12,09,3,1,0,8.5,7.5,73.5,6,7,medium
3631,2015-06-04,14,1,0,0,21.5,21,45,24,1,high
2091,2015-04-01,09,0,0,0,8.5,4.5,55.5,31.5,2,high
12718,2016-06-19,18,1,1,0,17.5,17.5,75,23,3,very high
11450,2016-04-27,22,0,0,0,4.5,1.5,84,11,7,low
3048,2015-05-11,07,0,0,0,15.5,15.5,74.5,18,1,very high
815,2015-02-06,23,3,0,0,1.5,-2.5,84,13,1,low
10320,2016-03-11,04,0,0,0,1,0,93,5,1,very low
96,2015-01-08,00,3,0,0,11,11,82,26,4,very low
10742,2016-03-29,09,0,0,0,9,5,64,30,2,high
2004,2015-03-28,13,0,1,0,13,13,77,34,4,high
2036,2015-03-29,22,0,1,0,10,7,71,28,1,low
13956,2016-08-11,03,1,0,0,16,16,74.5,15,7,very low
10620,2016-03-23,16,0,0,0,10,8.5,58,10,3,high
